date,product_id,product_name,store_id,region,category,units_sold,price,promotion,holiday,inventory_on_hand,supplier_lead_time_days
2023-02-23,P110,Monitor,2,South,Electronics,82,46.21,0,0,187,3
2023-02-24,P110,Monitor,2,South,Electronics,69,48.38,0,0,223,6
2023-02-25,P110,Monitor,2,South,Electronics,45,48.98,0,0,160,3
2023-02-26,P110,Monitor,2,South,Electronics,94,39.31,0,0,228,4
2023-02-27,P110,Monitor,2,South,Electronics,90,47.5,1,0,245,9
2023-02-28,P110,Monitor,2,South,Electronics,61,41.45,0,0,150,11
2023-03-01,P110,Monitor,2,South,Electronics,57,37.24,0,0,145,9
2023-03-02,P110,Monitor,2,South,Electronics,66,37.48,1,0,228,9
2023-03-03,P110,Monitor,2,South,Electronics,42,44.39,0,0,108,7
2023-03-04,P110,Monitor,2,South,Electronics,51,42.07,0,0,120,11
2023-03-05,P110,Monitor,2,South,Electronics,72,39.64,0,0,199,4
2023-03-06,P110,Monitor,2,South,Electronics,52,38.25,0,0,175,11
2023-03-07,P110,Monitor,2,South,Electronics,59,42.69,0,0,173,8
2023-03-08,P110,Monitor,2,South,Electronics,61,47.33,0,0,191,9
2023-03-09,P110,Monitor,2,South,Electronics,65,49.23,1,0,160,4
2023-03-10,P110,Monitor,2,South,Electronics,55,43.25,0,0,143,10
2023-03-11,P110,Monitor,2,South,Electronics,47,49.96,0,0,144,3
2023-03-12,P110,Monitor,2,South,Electronics,101,43.9,1,0,323,11
2023-03-13,P110,Monitor,2,South,Electronics,70,49.66,0,0,199,4
2023-03-14,P110,Monitor,2,South,Electronics,98,43.6,1,0,269,11
2023-03-15,P110,Monitor,2,South,Electronics,40,40.91,0,0,121,3
2023-03-16,P110,Monitor,2,South,Electronics,65,42.22,1,0,148,5
2023-03-17,P110,Monitor,2,South,Electronics,76,49.49,1,0,236,7
2023-03-18,P110,Monitor,2,South,Electronics,120,38.13,1,0,371,10
2023-03-19,P110,Monitor,2,South,Electronics,50,40.68,0,0,114,7
2023-03-20,P110,Monitor,2,South,Electronics,49,36.13,0,0,134,10
2023-03-21,P110,Monitor,2,South,Electronics,64,36.51,0,0,219,7
2023-03-22,P110,Monitor,2,South,Electronics,63,36.12,0,0,168,5
2023-03-23,P110,Monitor,2,South,Electronics,48,44.74,0,0,156,11
2023-03-24,P110,Monitor,2,South,Electronics,54,46.24,0,0,127,7
2023-03-25,P110,Monitor,2,South,Electronics,73,45.93,0,0,164,10
2023-03-26,P110,Monitor,2,South,Electronics,66,44.72,0,0,211,6
2023-03-27,P110,Monitor,2,South,Electronics,53,42.54,0,0,157,11
2023-03-28,P110,Monitor,2,South,Electronics,55,44.66,0,0,152,8
2023-03-29,P110,Monitor,2,South,Electronics,51,41.15,0,0,165,11
2023-03-30,P110,Monitor,2,South,Electronics,62,40.88,0,0,181,10
2023-03-31,P110,Monitor,2,South,Electronics,59,47.7,0,0,152,6
2023-04-01,P110,Monitor,2,South,Electronics,72,42.88,0,0,243,3
2023-04-02,P110,Monitor,2,South,Electronics,54,43.58,0,0,187,8
2023-04-03,P110,Monitor,2,South,Electronics,44,37.4,0,0,116,9
2023-04-04,P110,Monitor,2,South,Electronics,34,46.09,0,0,87,10
2023-04-05,P110,Monitor,2,South,Electronics,63,38.85,0,0,171,6
2023-04-06,P110,Monitor,2,South,Electronics,62,41.0,0,0,214,8
2023-04-07,P110,Monitor,2,South,Electronics,63,40.83,0,0,167,4
2023-04-08,P110,Monitor,2,South,Electronics,85,46.25,0,0,303,4
2023-04-09,P110,Monitor,2,South,Electronics,64,46.4,0,0,176,7
2023-04-10,P110,Monitor,2,South,Electronics,79,49.42,1,0,242,4
2023-04-11,P110,Monitor,2,South,Electronics,66,38.38,0,0,190,4
2023-04-12,P110,Monitor,2,South,Electronics,54,36.9,0,0,142,6
2023-04-13,P110,Monitor,2,South,Electronics,33,42.75,0,0,92,10
2023-04-14,P110,Monitor,2,South,Electronics,57,49.9,0,0,139,3
2023-04-15,P110,Monitor,2,South,Electronics,81,38.48,0,0,285,3
2023-04-16,P110,Monitor,2,South,Electronics,65,36.95,1,0,140,7
2023-04-17,P110,Monitor,2,South,Electronics,96,48.82,1,0,294,3
2023-04-18,P110,Monitor,2,South,Electronics,69,49.39,0,0,235,3
2023-04-19,P110,Monitor,2,South,Electronics,56,43.94,0,0,127,8
2023-04-20,P110,Monitor,2,South,Electronics,70,49.66,0,0,221,10
2023-04-21,P110,Monitor,2,South,Electronics,85,42.04,1,0,238,7
2023-04-22,P110,Monitor,2,South,Electronics,90,46.95,0,0,257,7
2023-04-23,P110,Monitor,2,South,Electronics,79,49.4,0,0,254,6
2023-04-24,P110,Monitor,2,South,Electronics,50,49.89,1,0,114,3
2023-04-25,P110,Monitor,2,South,Electronics,62,49.66,0,0,207,9
2023-04-26,P110,Monitor,2,South,Electronics,76,48.79,0,0,230,4
2023-04-27,P110,Monitor,2,South,Electronics,50,37.9,0,0,132,4
2023-04-28,P110,Monitor,2,South,Electronics,77,43.69,0,0,171,11
2023-04-29,P110,Monitor,2,South,Electronics,86,36.92,0,0,225,10
2023-04-30,P110,Monitor,2,South,Electronics,83,36.27,0,0,289,6
2023-05-01,P110,Monitor,2,South,Electronics,105,45.55,1,0,326,6
2023-05-02,P110,Monitor,2,South,Electronics,70,47.12,0,0,182,5
2023-05-03,P110,Monitor,2,South,Electronics,111,43.94,1,0,367,10
2023-05-04,P110,Monitor,2,South,Electronics,59,40.44,0,0,195,5
2023-05-05,P110,Monitor,2,South,Electronics,50,43.78,0,0,142,11
2023-05-06,P110,Monitor,2,South,Electronics,86,40.76,0,0,241,11
2023-05-07,P110,Monitor,2,South,Electronics,67,36.2,0,0,183,8
2023-05-08,P110,Monitor,2,South,Electronics,102,38.21,1,0,243,9
2023-05-09,P110,Monitor,2,South,Electronics,134,43.4,1,0,437,11
2023-05-10,P110,Monitor,2,South,Electronics,64,48.43,0,0,173,10
2023-05-11,P110,Monitor,2,South,Electronics,99,45.68,1,0,347,3
2023-05-12,P110,Monitor,2,South,Electronics,59,42.31,0,0,132,6
2023-05-13,P110,Monitor,2,South,Electronics,99,41.2,0,0,215,5
2023-05-14,P110,Monitor,2,South,Electronics,116,41.56,0,0,359,10
2023-05-15,P110,Monitor,2,South,Electronics,69,47.07,0,0,163,8
2023-05-16,P110,Monitor,2,South,Electronics,90,39.85,0,0,244,9
2023-05-17,P110,Monitor,2,South,Electronics,70,45.19,0,0,159,4
2023-05-18,P110,Monitor,2,South,Electronics,53,45.04,0,0,175,3
2023-05-19,P110,Monitor,2,South,Electronics,81,39.78,0,0,285,7
2023-05-20,P110,Monitor,2,South,Electronics,116,47.45,0,0,388,7
2023-05-21,P110,Monitor,2,South,Electronics,114,40.07,0,0,281,9
2023-05-22,P110,Monitor,2,South,Electronics,75,43.19,0,0,236,11
2023-05-23,P110,Monitor,2,South,Electronics,100,49.3,1,0,261,10
2023-05-24,P110,Monitor,2,South,Electronics,80,43.62,0,0,258,3
2023-05-25,P110,Monitor,2,South,Electronics,93,47.69,1,0,228,3
2023-05-26,P110,Monitor,2,South,Electronics,94,42.81,1,0,299,8
2023-05-27,P110,Monitor,2,South,Electronics,86,36.15,0,0,184,6
2023-05-28,P110,Monitor,2,South,Electronics,94,48.61,0,0,291,11
2023-05-29,P110,Monitor,2,South,Electronics,71,44.23,0,0,251,9
2023-05-30,P110,Monitor,2,South,Electronics,106,36.23,1,0,342,3
2023-05-31,P110,Monitor,2,South,Electronics,66,39.66,0,0,171,5
2023-06-01,P110,Monitor,2,South,Electronics,102,45.02,0,0,331,10
2023-06-02,P110,Monitor,2,South,Electronics,93,48.39,0,0,301,9
2023-06-03,P110,Monitor,2,South,Electronics,61,39.59,0,0,172,8
2023-06-04,P110,Monitor,2,South,Electronics,104,36.36,0,0,249,5
2023-06-05,P110,Monitor,2,South,Electronics,73,46.98,0,0,197,8
2023-06-06,P110,Monitor,2,South,Electronics,123,39.81,1,0,301,10
2023-06-07,P110,Monitor,2,South,Electronics,106,43.84,1,0,366,8
2023-06-08,P110,Monitor,2,South,Electronics,78,37.86,1,0,176,11
2023-06-09,P110,Monitor,2,South,Electronics,109,47.74,0,0,276,3
2023-06-10,P110,Monitor,2,South,Electronics,94,42.24,0,0,320,6
2023-06-11,P110,Monitor,2,South,Electronics,115,43.54,0,0,370,11
2023-06-12,P110,Monitor,2,South,Electronics,89,36.17,0,0,199,6
2023-06-13,P110,Monitor,2,South,Electronics,83,43.62,0,0,228,8
2023-06-14,P110,Monitor,2,South,Electronics,70,41.4,0,0,163,6
2023-06-15,P110,Monitor,2,South,Electronics,81,47.03,0,0,269,10
2023-06-16,P110,Monitor,2,South,Electronics,104,36.81,0,0,364,7
2023-06-17,P110,Monitor,2,South,Electronics,133,43.34,1,0,348,7
2023-06-18,P110,Monitor,2,South,Electronics,92,36.41,0,0,320,3
2023-06-19,P110,Monitor,2,South,Electronics,110,44.81,0,0,239,8
2023-06-20,P110,Monitor,2,South,Electronics,145,41.66,1,0,379,11
2023-06-21,P110,Monitor,2,South,Electronics,119,49.28,0,0,272,5
2023-06-22,P110,Monitor,2,South,Electronics,98,46.67,0,0,309,5
2023-06-23,P110,Monitor,2,South,Electronics,90,42.68,0,0,275,9
2023-06-24,P110,Monitor,2,South,Electronics,108,45.51,0,0,312,10
2023-06-25,P110,Monitor,2,South,Electronics,114,36.17,0,0,365,7
2023-06-26,P110,Monitor,2,South,Electronics,90,37.24,0,0,281,6
2023-06-27,P110,Monitor,2,South,Electronics,125,43.23,1,0,359,5
2023-06-28,P110,Monitor,2,South,Electronics,93,37.3,1,0,250,8
2023-06-29,P110,Monitor,2,South,Electronics,72,36.25,0,0,176,9
2023-06-30,P110,Monitor,2,South,Electronics,95,45.99,0,0,330,4
2023-07-01,P110,Monitor,2,South,Electronics,120,46.38,0,0,323,6
2023-07-02,P110,Monitor,2,South,Electronics,112,40.68,0,0,277,6
2023-07-03,P110,Monitor,2,South,Electronics,90,43.24,0,0,264,9
2023-07-04,P110,Monitor,2,South,Electronics,76,49.59,0,0,218,9
2023-07-05,P110,Monitor,2,South,Electronics,95,40.48,0,0,296,11
2023-07-06,P110,Monitor,2,South,Electronics,106,43.07,0,0,323,3
2023-07-07,P110,Monitor,2,South,Electronics,111,36.73,0,0,370,9
2023-07-08,P110,Monitor,2,South,Electronics,115,47.95,0,0,374,10
2023-07-09,P110,Monitor,2,South,Electronics,81,42.92,0,0,201,10
2023-07-10,P110,Monitor,2,South,Electronics,126,38.14,0,0,427,10
2023-07-11,P110,Monitor,2,South,Electronics,80,37.45,0,0,204,3
2023-07-12,P110,Monitor,2,South,Electronics,94,41.09,0,0,266,3
2023-07-13,P110,Monitor,2,South,Electronics,109,49.32,0,0,312,6
2023-07-14,P110,Monitor,2,South,Electronics,131,38.28,0,0,451,8
2023-07-15,P110,Monitor,2,South,Electronics,166,39.81,1,0,535,9
2023-07-16,P110,Monitor,2,South,Electronics,135,45.45,0,0,302,10
2023-07-17,P110,Monitor,2,South,Electronics,125,41.61,1,0,368,3
2023-07-18,P110,Monitor,2,South,Electronics,121,47.26,0,0,307,8
2023-07-19,P110,Monitor,2,South,Electronics,197,43.79,1,0,423,8
2023-07-20,P110,Monitor,2,South,Electronics,83,40.84,0,0,292,3
2023-07-21,P110,Monitor,2,South,Electronics,106,37.22,0,0,230,5
2023-07-22,P110,Monitor,2,South,Electronics,164,41.76,0,0,461,10
2023-07-23,P110,Monitor,2,South,Electronics,134,47.17,0,0,293,4
2023-07-24,P110,Monitor,2,South,Electronics,102,37.5,0,0,305,8
2023-07-25,P110,Monitor,2,South,Electronics,114,48.35,0,0,287,5
2023-07-26,P110,Monitor,2,South,Electronics,142,49.0,0,0,433,6
2023-07-27,P110,Monitor,2,South,Electronics,154,42.48,0,0,407,9
2023-07-28,P110,Monitor,2,South,Electronics,100,46.31,0,0,255,3
2023-07-29,P110,Monitor,2,South,Electronics,121,47.0,0,0,396,4
2023-07-30,P110,Monitor,2,South,Electronics,121,49.99,0,0,349,4
2023-07-31,P110,Monitor,2,South,Electronics,95,47.81,0,0,315,6
2023-08-01,P110,Monitor,2,South,Electronics,114,41.11,0,0,398,5
2023-08-02,P110,Monitor,2,South,Electronics,108,36.17,0,0,352,7
2023-08-03,P110,Monitor,2,South,Electronics,142,46.11,0,0,493,5
2023-08-04,P110,Monitor,2,South,Electronics,135,47.94,0,0,382,5
2023-08-05,P110,Monitor,2,South,Electronics,158,43.66,0,0,378,7
2023-08-06,P110,Monitor,2,South,Electronics,112,45.34,0,0,278,8
2023-08-07,P110,Monitor,2,South,Electronics,167,38.52,1,0,447,3
2023-08-08,P110,Monitor,2,South,Electronics,147,41.13,1,0,401,7
2023-08-09,P110,Monitor,2,South,Electronics,177,47.92,1,0,507,5
2023-08-10,P110,Monitor,2,South,Electronics,111,47.15,0,0,273,4
2023-08-11,P110,Monitor,2,South,Electronics,159,43.68,0,0,543,7
2023-08-12,P110,Monitor,2,South,Electronics,139,36.2,0,0,428,11
2023-08-13,P110,Monitor,2,South,Electronics,157,43.12,0,0,450,4
2023-08-14,P110,Monitor,2,South,Electronics,138,39.94,0,0,402,7
2023-08-15,P110,Monitor,2,South,Electronics,115,41.31,0,0,389,8
2023-08-16,P110,Monitor,2,South,Electronics,83,38.6,0,0,190,10
2023-08-17,P110,Monitor,2,South,Electronics,137,48.23,0,0,435,3
2023-08-18,P110,Monitor,2,South,Electronics,121,37.15,0,0,268,7
2023-08-19,P110,Monitor,2,South,Electronics,159,40.1,0,0,561,3
2023-08-20,P110,Monitor,2,South,Electronics,245,37.57,1,0,610,7
2023-08-21,P110,Monitor,2,South,Electronics,108,40.86,0,0,343,8
2023-08-22,P110,Monitor,2,South,Electronics,157,43.13,0,0,503,3
2023-08-23,P110,Monitor,2,South,Electronics,133,46.81,0,0,403,10
2023-08-24,P110,Monitor,2,South,Electronics,119,36.07,0,0,265,5
2023-08-25,P110,Monitor,2,South,Electronics,105,41.27,0,0,256,10
2023-08-26,P110,Monitor,2,South,Electronics,176,46.0,0,0,377,11
2023-08-27,P110,Monitor,2,South,Electronics,186,37.13,1,0,593,8
2023-08-28,P110,Monitor,2,South,Electronics,147,38.79,0,0,490,7
2023-08-29,P110,Monitor,2,South,Electronics,141,42.2,0,0,345,11
2023-08-30,P110,Monitor,2,South,Electronics,161,47.22,0,0,381,8
2023-08-31,P110,Monitor,2,South,Electronics,145,46.99,1,0,406,9
2023-09-01,P110,Monitor,2,South,Electronics,190,42.46,1,0,406,6
2023-09-02,P110,Monitor,2,South,Electronics,169,38.82,0,0,507,10
2023-09-03,P110,Monitor,2,South,Electronics,134,44.59,0,0,438,9
2023-09-04,P110,Monitor,2,South,Electronics,127,36.92,0,0,314,5
2023-09-05,P110,Monitor,2,South,Electronics,121,43.49,0,0,358,9
2023-09-06,P110,Monitor,2,South,Electronics,176,39.93,1,0,626,3
2023-09-07,P110,Monitor,2,South,Electronics,125,47.62,0,0,389,3
2023-09-08,P110,Monitor,2,South,Electronics,95,44.68,0,0,256,9
2023-09-09,P110,Monitor,2,South,Electronics,263,42.28,1,0,666,5
2023-09-10,P110,Monitor,2,South,Electronics,136,49.12,0,0,428,8
2023-09-11,P110,Monitor,2,South,Electronics,177,39.86,0,0,476,7
2023-09-12,P110,Monitor,2,South,Electronics,135,36.68,0,0,305,6
2023-09-13,P110,Monitor,2,South,Electronics,122,39.36,0,0,284,10
2023-09-14,P110,Monitor,2,South,Electronics,171,40.96,1,0,396,9
2023-09-15,P110,Monitor,2,South,Electronics,145,36.81,0,0,435,3
2023-09-16,P110,Monitor,2,South,Electronics,124,36.19,0,0,394,3
2023-09-17,P110,Monitor,2,South,Electronics,165,46.64,0,0,527,8
2023-09-18,P110,Monitor,2,South,Electronics,137,42.66,0,0,300,8
2023-09-19,P110,Monitor,2,South,Electronics,160,44.62,0,0,566,3
2023-09-20,P110,Monitor,2,South,Electronics,151,43.09,0,0,437,11
2023-09-21,P110,Monitor,2,South,Electronics,154,40.39,1,0,423,9
2023-09-22,P110,Monitor,2,South,Electronics,153,41.35,0,0,522,6
2023-09-23,P110,Monitor,2,South,Electronics,160,48.8,0,0,454,10
2023-09-24,P110,Monitor,2,South,Electronics,204,48.76,0,0,481,10
2023-09-25,P110,Monitor,2,South,Electronics,115,42.5,0,0,322,8
2023-09-26,P110,Monitor,2,South,Electronics,80,48.94,0,0,243,8
2023-09-27,P110,Monitor,2,South,Electronics,114,36.9,0,0,387,3
2023-09-28,P110,Monitor,2,South,Electronics,132,39.89,0,0,343,5
2023-09-29,P110,Monitor,2,South,Electronics,93,47.31,0,0,200,5
2023-09-30,P110,Monitor,2,South,Electronics,188,40.79,1,0,588,11
2023-10-01,P110,Monitor,2,South,Electronics,156,47.87,0,0,375,7
2023-10-02,P110,Monitor,2,South,Electronics,111,37.36,0,0,359,8
2023-10-03,P110,Monitor,2,South,Electronics,163,42.52,0,0,363,10
2023-10-04,P110,Monitor,2,South,Electronics,178,46.03,0,0,413,6
2023-10-05,P110,Monitor,2,South,Electronics,189,46.82,1,0,558,10
2023-10-06,P110,Monitor,2,South,Electronics,169,47.99,1,0,563,4
2023-10-07,P110,Monitor,2,South,Electronics,129,42.76,0,0,412,6
2023-10-08,P110,Monitor,2,South,Electronics,209,39.91,0,0,629,11
2023-10-09,P110,Monitor,2,South,Electronics,160,43.03,0,0,443,3
2023-10-10,P110,Monitor,2,South,Electronics,211,38.44,1,0,477,5
2023-10-11,P110,Monitor,2,South,Electronics,142,37.68,0,0,354,5
2023-10-12,P110,Monitor,2,South,Electronics,79,46.67,0,0,220,3
2023-10-13,P110,Monitor,2,South,Electronics,132,49.01,0,0,314,10
2023-10-14,P110,Monitor,2,South,Electronics,135,49.99,0,0,471,3
2023-10-15,P110,Monitor,2,South,Electronics,191,48.24,0,0,661,11
2023-10-16,P110,Monitor,2,South,Electronics,94,48.04,0,0,314,7
2023-10-17,P110,Monitor,2,South,Electronics,146,47.73,0,0,399,5
2023-10-18,P110,Monitor,2,South,Electronics,163,47.1,0,0,432,3
2023-10-19,P110,Monitor,2,South,Electronics,145,37.44,0,0,512,5
2023-10-20,P110,Monitor,2,South,Electronics,124,40.17,1,0,404,5
2023-10-21,P110,Monitor,2,South,Electronics,158,48.84,0,0,530,8
2023-10-22,P110,Monitor,2,South,Electronics,192,38.49,1,0,484,9
2023-10-23,P110,Monitor,2,South,Electronics,156,42.25,0,0,399,6
2023-10-24,P110,Monitor,2,South,Electronics,92,43.49,0,0,265,9
2023-10-25,P110,Monitor,2,South,Electronics,123,40.6,0,0,392,3
2023-10-26,P110,Monitor,2,South,Electronics,123,46.06,0,0,391,4
2023-10-27,P110,Monitor,2,South,Electronics,115,37.54,0,0,386,5
2023-10-28,P110,Monitor,2,South,Electronics,155,49.53,0,0,547,7
2023-10-29,P110,Monitor,2,South,Electronics,153,36.97,0,0,443,3
2023-10-30,P110,Monitor,2,South,Electronics,144,38.52,0,0,344,8
2023-10-31,P110,Monitor,2,South,Electronics,125,44.76,0,0,369,9
2023-11-01,P110,Monitor,2,South,Electronics,128,38.08,1,0,375,6
2023-11-02,P110,Monitor,2,South,Electronics,146,37.7,0,0,479,6
2023-11-03,P110,Monitor,2,South,Electronics,158,41.25,0,0,442,9
2023-11-04,P110,Monitor,2,South,Electronics,265,37.47,1,1,941,11
2023-11-05,P110,Monitor,2,South,Electronics,217,42.09,0,1,625,9
2023-11-06,P110,Monitor,2,South,Electronics,89,40.4,0,0,285,8
2023-11-07,P110,Monitor,2,South,Electronics,115,36.92,0,0,380,3
2023-11-08,P110,Monitor,2,South,Electronics,93,39.96,0,0,223,7
2023-11-09,P110,Monitor,2,South,Electronics,156,44.7,0,0,404,4
2023-11-10,P110,Monitor,2,South,Electronics,107,40.13,0,0,321,3
2023-11-11,P110,Monitor,2,South,Electronics,196,37.55,0,1,684,7
2023-11-12,P110,Monitor,2,South,Electronics,295,39.94,1,1,825,4
2023-11-13,P110,Monitor,2,South,Electronics,153,45.27,0,0,333,8
2023-11-14,P110,Monitor,2,South,Electronics,123,49.18,0,0,342,7
2023-11-15,P110,Monitor,2,South,Electronics,98,48.98,0,0,299,8
2023-11-16,P110,Monitor,2,South,Electronics,72,48.66,0,0,255,8
2023-11-17,P110,Monitor,2,South,Electronics,118,42.76,0,0,405,3
2023-11-18,P110,Monitor,2,South,Electronics,179,49.01,0,1,411,4
2023-11-19,P110,Monitor,2,South,Electronics,115,47.9,0,1,259,6
2023-11-20,P110,Monitor,2,South,Electronics,93,36.3,0,0,286,3
2023-11-21,P110,Monitor,2,South,Electronics,131,49.13,0,0,453,3
2023-11-22,P110,Monitor,2,South,Electronics,151,39.19,0,0,370,3
2023-11-23,P110,Monitor,2,South,Electronics,96,40.26,0,0,339,11
2023-11-24,P110,Monitor,2,South,Electronics,117,47.95,1,0,291,7
2023-11-25,P110,Monitor,2,South,Electronics,198,44.24,0,1,466,6
2023-11-26,P110,Monitor,2,South,Electronics,252,43.58,1,1,739,8
2023-11-27,P110,Monitor,2,South,Electronics,134,39.44,0,1,451,11
2023-11-28,P110,Monitor,2,South,Electronics,148,46.07,1,0,410,3
2023-11-29,P110,Monitor,2,South,Electronics,106,36.16,0,0,257,6
2023-11-30,P110,Monitor,2,South,Electronics,83,43.9,0,0,245,7
2023-12-01,P110,Monitor,2,South,Electronics,114,39.59,0,0,276,8
2023-12-02,P110,Monitor,2,South,Electronics,181,45.63,0,1,608,5
2023-12-03,P110,Monitor,2,South,Electronics,157,36.26,0,1,470,9
2023-12-04,P110,Monitor,2,South,Electronics,96,49.73,0,0,322,8
2023-12-05,P110,Monitor,2,South,Electronics,115,41.21,1,0,327,5
2023-12-06,P110,Monitor,2,South,Electronics,93,45.56,0,0,242,9
2023-12-07,P110,Monitor,2,South,Electronics,118,45.67,0,0,366,9
2023-12-08,P110,Monitor,2,South,Electronics,105,44.66,0,0,315,10
2023-12-09,P110,Monitor,2,South,Electronics,173,36.8,0,1,534,4
2023-12-10,P110,Monitor,2,South,Electronics,175,37.45,0,1,617,3
2023-12-11,P110,Monitor,2,South,Electronics,102,49.11,0,0,361,10
2023-12-12,P110,Monitor,2,South,Electronics,107,42.55,0,0,307,5
2023-12-13,P110,Monitor,2,South,Electronics,107,38.62,0,0,316,7
2023-12-14,P110,Monitor,2,South,Electronics,173,47.08,1,0,372,7
2023-12-15,P110,Monitor,2,South,Electronics,83,46.43,0,0,182,4
2023-12-16,P110,Monitor,2,South,Electronics,134,46.82,0,1,362,7
2023-12-17,P110,Monitor,2,South,Electronics,156,46.73,0,1,422,3
2023-12-18,P110,Monitor,2,South,Electronics,99,47.05,0,0,295,8
2023-12-19,P110,Monitor,2,South,Electronics,136,49.92,1,0,449,9
2023-12-20,P110,Monitor,2,South,Electronics,93,39.89,0,0,278,3
2023-12-21,P110,Monitor,2,South,Electronics,97,36.46,0,0,302,11
2023-12-22,P110,Monitor,2,South,Electronics,102,42.8,0,0,306,11
2023-12-23,P110,Monitor,2,South,Electronics,176,46.03,0,1,474,6
2023-12-24,P110,Monitor,2,South,Electronics,134,46.02,0,1,329,10
2023-12-25,P110,Monitor,2,South,Electronics,158,41.95,0,1,532,4
2023-12-26,P110,Monitor,2,South,Electronics,121,39.04,0,1,310,9
2023-12-27,P110,Monitor,2,South,Electronics,128,48.2,0,1,441,10
2023-12-28,P110,Monitor,2,South,Electronics,135,44.81,1,0,408,4
2023-12-29,P110,Monitor,2,South,Electronics,102,48.62,0,0,277,10
2023-12-30,P110,Monitor,2,South,Electronics,159,44.47,0,1,386,6
2023-12-31,P110,Monitor,2,South,Electronics,191,46.26,0,1,504,3
2024-01-01,P110,Monitor,2,South,Electronics,82,42.14,0,0,290,4
2024-01-02,P110,Monitor,2,South,Electronics,87,40.76,0,0,198,3
2024-01-03,P110,Monitor,2,South,Electronics,116,45.68,0,0,294,7
2024-01-04,P110,Monitor,2,South,Electronics,84,42.7,0,0,207,8
2024-01-05,P110,Monitor,2,South,Electronics,92,36.71,0,0,198,9
2024-01-06,P110,Monitor,2,South,Electronics,201,47.24,1,1,538,7
2024-01-07,P110,Monitor,2,South,Electronics,180,36.9,0,1,389,3
2024-01-08,P110,Monitor,2,South,Electronics,84,45.75,0,0,232,6
2024-01-09,P110,Monitor,2,South,Electronics,90,44.38,0,0,254,7
2024-01-10,P110,Monitor,2,South,Electronics,76,43.56,0,0,213,8
2024-01-11,P110,Monitor,2,South,Electronics,68,38.43,0,0,207,5
2024-01-12,P110,Monitor,2,South,Electronics,98,40.9,0,0,231,7
2024-01-13,P110,Monitor,2,South,Electronics,193,38.88,0,1,458,11
2024-01-14,P110,Monitor,2,South,Electronics,123,41.75,0,1,333,5
2024-01-15,P110,Monitor,2,South,Electronics,128,46.93,1,0,292,5
2024-01-16,P110,Monitor,2,South,Electronics,82,36.39,0,0,235,9
2024-01-17,P110,Monitor,2,South,Electronics,72,44.87,0,0,206,4
2024-01-18,P110,Monitor,2,South,Electronics,92,47.2,0,0,320,10
2024-01-19,P110,Monitor,2,South,Electronics,104,37.5,1,0,332,4
2024-01-20,P110,Monitor,2,South,Electronics,82,38.44,0,1,206,3
2024-01-21,P110,Monitor,2,South,Electronics,126,48.6,0,1,414,10
2024-01-22,P110,Monitor,2,South,Electronics,84,49.5,0,0,188,11
2024-01-23,P110,Monitor,2,South,Electronics,81,46.54,0,0,247,3
2024-01-24,P110,Monitor,2,South,Electronics,97,37.35,0,0,211,11
2024-01-25,P110,Monitor,2,South,Electronics,119,49.7,0,1,304,10
2024-01-26,P110,Monitor,2,South,Electronics,117,39.43,0,1,278,3
2024-01-27,P110,Monitor,2,South,Electronics,130,42.57,0,1,298,9
2024-01-28,P110,Monitor,2,South,Electronics,126,36.52,0,1,271,7
2024-01-29,P110,Monitor,2,South,Electronics,97,49.91,1,0,277,10
2024-01-30,P110,Monitor,2,South,Electronics,101,41.02,0,0,260,7
2024-01-31,P110,Monitor,2,South,Electronics,87,47.19,0,0,302,4
2024-02-01,P110,Monitor,2,South,Electronics,104,36.81,0,0,356,9
2024-02-02,P110,Monitor,2,South,Electronics,61,47.53,0,0,202,11
2024-02-03,P110,Monitor,2,South,Electronics,86,48.71,0,0,238,5
2024-02-04,P110,Monitor,2,South,Electronics,106,38.36,0,0,236,9
2024-02-05,P110,Monitor,2,South,Electronics,103,48.57,0,0,347,10
2024-02-06,P110,Monitor,2,South,Electronics,79,40.33,1,0,242,6
2024-02-07,P110,Monitor,2,South,Electronics,53,49.68,0,0,169,9
2024-02-08,P110,Monitor,2,South,Electronics,101,36.33,0,0,354,9
2024-02-09,P110,Monitor,2,South,Electronics,68,46.89,0,0,168,8
2024-02-10,P110,Monitor,2,South,Electronics,102,47.42,0,0,322,10
2024-02-11,P110,Monitor,2,South,Electronics,91,39.84,0,0,246,6
2024-02-12,P110,Monitor,2,South,Electronics,55,44.65,0,0,168,7
2024-02-13,P110,Monitor,2,South,Electronics,84,36.15,0,0,222,5
2024-02-14,P110,Monitor,2,South,Electronics,87,37.85,1,0,234,5
2024-02-15,P110,Monitor,2,South,Electronics,81,40.36,0,0,207,4
2024-02-16,P110,Monitor,2,South,Electronics,39,38.91,0,0,99,4
2024-02-17,P110,Monitor,2,South,Electronics,127,37.22,1,0,274,11
2024-02-18,P110,Monitor,2,South,Electronics,127,47.99,1,0,369,4
2024-02-19,P110,Monitor,2,South,Electronics,73,44.2,0,0,236,9
2024-02-20,P110,Monitor,2,South,Electronics,79,37.68,0,0,273,5
2024-02-21,P110,Monitor,2,South,Electronics,81,41.42,1,0,218,5
2024-02-22,P110,Monitor,2,South,Electronics,74,36.55,1,0,244,9
2024-02-23,P110,Monitor,2,South,Electronics,69,49.1,0,0,238,4
2024-02-24,P110,Monitor,2,South,Electronics,51,43.91,0,0,178,3
